,Unnamed: 0,id,comment_text,target
6424,6424,6297861,"..."" saying something which would offend a wide swath of the population.""   If she offended a wide swath of the population then I've lived in the wrong country for 66 years. Are most Canadians climate change deniers, History Deniers ( Creationists ) and fake medicine takers?  I think those groups might take in about 20% of the population, and it's about time they stopped getting coddled and sucked up to by every politician after a vote.",0.0
6425,6425,5031451,"Your comment was a criticism of the Trudeau government? Who knew?  I thought it was a slam at the Globe, and mostly for their coverage of Trump  (He's that guy you claim not to approve of ;-)

However, a special award to you for finishing your comment with two buzzwords in the final phrase.",0.0
6426,6426,6062037,Bush and Clinton had to raise taxes to offset increased government spending.,0.0
6427,6427,5269123,"I'm sorry, but this just shows that you don't really understand the concept or what Wikipedia is saying.  The ultimate sentence that you quote is making a distinction between the two, not conflating them.  Natural Law refers to the nature of man, not principles derived from the natural surroundings (Law of Nature) which is more akin to Laws of Science.
Here's a simple primer (http://www.allaboutphilosophy.org/natural-law.htm)
Try again.",0.0
6428,6428,5365066,"Anyone under 40 years old today has been taught since kindergarten that humans are destroying the planet, that there is an irreversible climate crisis and an immediate impending doom. 

It's time to expose this lie once and for all and have a serious debate about it without making the effort to silence the qualified scientists that dispute the cultist dogma",0.0
6429,6429,5237662,"NAFFTA..""the extra 'f' would stand for fair.""  Not on this side of the border.",0.0
6430,6430,6073968,Prohibition worked so well for Alchohol and is doing a bang up job keeping Heroin and Meth out of Colorado. So somehow a new law is going to stop mass murder? Lets just let Cartels sell weapons? Guns will be so easy to get since they won't ask for ID and no waitng period. I think the late night guys should stick to comedy and not try to score ratings over victims spilled blood. Prohibition never works every time it is tried.,0.4
6431,6431,589737,"I think you mean ""so great it'll make your head spin.""",0.1666666666666666
6432,6432,866061,Nobody outside of Toronto should be paying anything for this.,0.0
6433,6433,5336839,"Erm...batteries burn to. Quite intensely, I might add.",0.0
6434,6434,5069666,"A mammogram helped save my life and I will resist any plan that fails to give every single American , male (yes, men can get breast cancer too) and female the same coverage.  If the ACA implodes it will be because of the actions or inactions of the GOP.  We don't need a wall, we need healthcare for ALL.",0.0
6435,6435,5678475,Heads are rolling.  I wonder who is next?,0.4
6436,6436,350537,"Oh good grief, cheechako.  As much distain that I have for the Republican Party, I don't think rational Republicans support tRump.  The only landslide tRump will get is when Hillary buries him in November.  Watch and see.  Haha",0.1666666666666666
6437,6437,5130392,"And I say again. Why should we, in Canada, care about your opinion?

The Globe describes you as, ""Sarah Kendzior is a St. Louis, Mo.-based commentator who writes about politics, the economy and media."" So could a million other people.

Well, so what, who cares? What are your bona-fides? That you are in St. Louis is not of import. The opinions you espouse are freely available from many commentators elsewhere, so what is your value proposition? Other than sounding like a left-leaning Democrat, I hear nothing. But I'm open to listening if you have a unique value proposition.",0.0
6438,6438,6262978,"Yeah, Osweiler didn't look great and his arm strength was not very impressive...BUT, He does seem to get the ball off quicker........I think we need to make a change.This Defense is even better than the Defense of our 2015 Super Bowl season......At this point, we need a game manager and someone who will throw the ball away, rather than risk an int or sack....I also blame Mike McCoy for not calling quick passes over the middle or even screen plays.....McCoy seems to want to put HIS stamp on the Offense, not the teams QB.",0.0
6439,6439,564485,"These big immigration corrupt greedy selfish fraudsters Barton, McCallum etc. are in the business of hurting Canada and Canadians, they are just concerned about pleasing the private sector and special interests. It is obviously a much better idea to have population growth come from more Canadian babies, focus on Canadian families. The fact this wasn't included in their 'big' proposal to grow the population is one of many indications that this is a garbage proposal. Actually the exact opposite is true, in order to fix the Canadian economy we need to immediately substantially reduce immigration and foreign workers. To increase employment of Canadians, increase aggregate demand etc. Even Yellen from the US Federal Reserve agrees that running a tight economy, which importantly includes reducing immigration and foreign workers, is the only way to fix the economy. http://www.cnbc.com/2016/10/14/yellen-fed-might-want-to-run-a-high-pressure-economy.html   Email MPs today to fix the economy.",1.0
6440,6440,5544001,"There is something wrong with these three.  Wonder what they got out of committing this very senseless
act.",0.0
6441,6441,6305331,"Do you think there are different categories of suffering?  It seems Christ's and Dr. King's sufferings were freely chosen as part of a calling.  There may be other sufferings that are completely unjust and unredemptive, such as child abuse or animal cruelty.  And are there sufferings that we are called to react differently to, to redeem by refusing to be a doormat to someone else's cruelty?",0.0
6442,6442,5253841,And we don't even need to hypothesize over what they would do if Hillary had won.  We can simply look at the way that they reacted to just about anything that Obama or Hillary actually did.  The reactions were so over the top -- starting with the statement that the Repubs' single most important task was going to be o ensure that Obama was a one-term president  -- that instead of working on any kind of positive legislative agenda.,0.1666666666666666
6443,6443,5948759,"oh dear AR you miss the point
if ALL students read for example an African author instead of white man Shakespeare
then the non-Africans would not find it ""relevant"" or ""would not relate""
-
that is the whole point of this political correctness",0.1
6444,6444,295870,"Direct your bitterness where it belongs, Kearon?  Hahahahahahah",0.1666666666666666
6445,6445,433799,"That's been my point since day 1.  I'm glad someone finally got on-board the reality cruise ship with me.  

Calling Hillary a liar is the pot calling the kettle black especially when faced against Trump.  Want real irony?  The presidential seat could have been occupied by a real republican if Trump didn't end up winning the nomination.  

Now we're more likely to have a polished criminal liar in office simply because no one will vote libertarian and too many Republicans are defecting because their nominee is too much ""one flew over the cuckoos nest."" Oh well this is going to be the biggest screw in history.  Lol",0.3
6446,6446,898803,"First off, the guy who launched this chose - of all the names in thw world - Duffy, which is short for Duffy, which now explains a lot. He's a lawyer (which is the 2nd problem), and knew this had zero chance, but, he's scrambling for consulting contracts and needed some cheap publicity, by clogging the courts (at public expense). Eby pulls the same clown stunts and fails.

The good news is that this will all be forgotten in a few days. Yawn.",0.0
6447,6447,383371,"If you live in the Bush it's next to impossible to visit the big vil in the summer. You have to stay in some flea bag place and risk taking bedbugs home to the Bush. Anchorage needs a ""Bush only"" motel. Not for tourists. And the employees will all be from Bush Alaska, not college kids from the third world here on work visas.",0.0
6448,6448,941253,"Do you sprinkle vinegar on the rice?  

I'll need to look for my mold.  I think I'll make a few for the Super Bowl.  This time I'll add a slice of bacon under the Spam slice.",0.0
6449,6449,5908733,The funniest part about a deranged man in charge of the GOP is that you have a deranged man in charge of the GOP.  Self inflicted wounds make for funny stories.,0.1666666666666666
6450,6450,281457,"Well, I must say that in my case, it's always 'medical'.....My gawd, we may actually be entering the end of times with all these malformed humans viciously vying to be the crown prince of darkness.",0.0
6451,6451,5346187,"They dont want to 'co-exist' with Canada, they want to 'win'.  Besides the softwood lumber Canada sells to the U.S. is worth more than what they produce because tress are larger so the pieces of lumber are larger.",0.0
6452,6452,6075234,"Just another example of state governments trying to ""shake down"" companies because they want more money to squander on their ""pet"" projects.  Like they did the tobacco companies.",0.0
6453,6453,5600683,"""Ricardo “Rico” Estevan Suazo told the judge in Denver that the plot was “one of the stupidest things I’ve ever done.”""

Kinda sounds like his life was already full of bad decisions.",0.1666666666666666
6454,6454,6215890,"If Siemian Is your best option you have no viable options. If Lynch is physically able to perform, play him. You paid big time to obtain him, let him sink or swim, but at least learn what you do or do not have. This orginazation under Trump-admiring Elway (and I am a long time Elway fan) starts more and more to resemble the Browns. If The Brockster gets a start, or even meaningful time, I'm done with this mess. You offer him more money than he's worth, he walks to take slightly more money from Houston, Houston realizes that he is awful and practically pays Cleveland to take him off their hands, and Cleveland cuts him. Is this not Keystone Cops / Monty Python material? And Our Dear Lord John Elway welcomes him back to Denver. This is an awful joke in search of a punchline. But maybe none is necessary. I'm starting to think that the biggest problem with the Broncos is their defied GM.",0.0
6455,6455,5565934,"Thanks for the life lesson, Mr. Sanctimonious. Enough about your cottage, your sailboat, your exercise regime and your childish jealousy of professional sports salaries. Your comments are made up false news when it comes to the Blue Jays. Move on.",0.0
6456,6456,5538367,"Exactly!!!!!!

WHY is your concise statement not the position of every Catholic who ever has both fully loved and been fully loved? 

Maybe it is!!!!!!

""How to show affection"" cannot be prescribed, controlled, or mandated. THAT is natural law at its most basic. The Book of Love is not a manual. The Book of Love is not a rule book. The Book of Love is authored by daring and unselfish lovers, not by grumpy umpires or by ""cold and timid souls"" in the press box who never ""will know neither victory nor defeat.""  

 ""The Allowable Ways to Make Love"" sounds like a chapter--a very scary one at that--in a George Orwell novel. And, yes, it can happen here, when control of others becomes accepted virtue.

It is so ironic to me that those who oppose any interference into their private lives--with a strong, consistent, and credible Conservative tradition to back them up--actually accept being told ""how to and how not to"" behave in THE most personal, private, and intimate parts of their existence.",0.0
6457,6457,5475569,Congratulations.,0.0
6458,6458,748609,"'
…you shouldn't.",0.0
6459,6459,521523,"The polls show Trump down to the thirties, although his authoritarian base is still with him.  They will likely always be with him, since he represents the brute force they so desire in public life - from punishing women for abortion to bombing Iran.  Still, he did not shake the creepy factor entirely, but as Lawrence O'Donnell pointed out, the bar was pretty low for him.",0.3
6460,6460,5236694,"Sure, it does shorten lives. It is still better than the alternative - ending your life due to unbearable pain. So leave your moralizing at the door, there is no good solutions for such situations.",0.2
6461,6461,954410,"It is getting obvious that the more Muslims in a country ,the more violence there is . Trudeau is going to double down on Muslims and enjoy his dark vote in the next election. He will demonize Canadians and create as much hate  as possible. His ministers have been playing up race since before they were elected.",0.6
6462,6462,5915428,"So all you on the right who adamantly stated that Trump did indeed decry the white supremacists I say why then are they bothering with this resolution? Why are both parties actually working together on something like this? Because Trump's statement was weak at best and he contradicted himself every other day. Even the Republican party recognizes his non-condemning rhetoric as hurtful and divisive. Trump just does not get it and he never will. We need this reality tv actor out of office fast. Come on Mueller, work faster!!! lol",0.2
6463,6463,5088159,Wouldn't put too much weight on those inspectors. Usually they were bob the handy man before.,0.0
6464,6464,683539,"A report on UofT's donation campaign needs to be put into context with the administration's hard line position in bargaining with their teaching assistants (TAs), who do the bulk of the work on campus. The university tried to surpress the TAs being represented by their union, the CUPE teaching assistant's union, on account of the fact that the union does not cover the TAs activities as PhD students. U of T claimed that the TAs were bargaining for fair remuneration in their funding packages as students, not in their TA wages (which make up part of this package). Seeing as doctoral candidates have no other organized bargaining voice than their TA union, this is tantamount to the university trying to head off any opposition to their position. This position was an effort to keep the funding package at $15,000 a year. What is the philanthropy being spent on if not things like paying the employees of the uni a decent wage? Maybe Meric Gertler's salary (= 30 PhD wages / year)",0.0
6465,6465,5737274,"Settle down Donnie, one nutcase with bad hair is enough for any planet, You've laid out so many lies people are calling you wolfie   :  /",0.6607142857142857
6466,6466,875426,"Apparently you don't understand the state's pension obligations. The state didn't switch to the Tier IV defined contribution 401 type pension until 2006.  People collecting PERS and TRS pensions in Tiers I, II, and III, still have the defined benefit plan of old and are grandfathered in. Some of them will still be collecting their pensions late into this century.",0.0
6467,6467,5641321,"I think it is wrong to say that women get paid 80 cents for every man's dollar, but also wrong to say that women do not experience discrimination in the workplace that results in lower pay. Some of that would be invisible to the ""same job"" test, for instance if they are passed over for a promotion.",0.1666666666666666
6468,6468,685362,"Nick Travis, you sound like a very angry and insecure person…",0.3
6469,6469,4968134,"I don't find Congressman Cedric's comments crude, I find a poor case of judgement for anyone who voted for him to be their leader.",0.2
6470,6470,747932,"What, no protesters shots on Kaleheo? A yearly event!",0.4
6471,6471,302965,BAHAHAHA  What irony.  The Anchorage legislative offices will move to Spenard as they are passing SB 91--the omnibus crime bill that lets all the drug addicts and thieves out onto the street. Justice.  #youreapwhatyousow,0.2
6472,6472,5672942,"Paranoia is an unreasonable fear of some imagined danger. Right wing militias are notoriously paranoid (black helicopters), and it is reasonable to fear their turning to violence. Witness the bird refuge armed standoff, and the Bundy family standoff with armed militia pouring in, commandeering public roads.",0.1666666666666666
6473,6473,5619653,"""But desperate Cons here in Canada will do anything for a vote, and that means they will lie and or mislead you, to no good end!""

Hmmmer: And yet, 71% of Canadians agree with the CPC's position on this. Or rather, the CPC  agrees with 71% of Canadians on this. Hmmm...",0.0
6474,6474,5497448,What's the point of the DP giving free advertisement for thisncouple to sell this house? Lots of people scrub out meth houses. Not every one needs to be a story. So sick of people looking for their 5 seconds of fame,0.1666666666666666
6475,6475,5745121,Reading too may studies.,0.0
6476,6476,5759532,He has done a lot since he started that are extremely suspicous. People shouldn't learn?,0.0
6477,6477,5577267,"your reply is both simply untrue and unfounded fear mongering.
republican CIA operatives flooded the US and poisoned our cities with coke and crack during Reagan, heroin poppy fields in Afghanistan were revitalized to historic proportions by W's thug admin., ice is mass produced across our nation's interior, our own legal pharmaceutical drug lords have half the country doped and dependent on meds, hard drugs come here in myriad ways, leaving relatively little for Mexico to be accused of other than crappy pot to be pushed (largely by us) and cost saving migrant slave labor.  you and your friends can pony up the $BILLIONS$ for a worthless wall if it's so important to you, or yoink it out of trump's overly ample and grossly dimpled golf cart familiar backside.",0.0
6478,6478,5277448,"Notice how cpp, health premiums, taxes,etc don't reflect any of this!? Maybe cpp rates should be increased slightly for all women, as well as health premiums, since it ia afterall 2017 and women live a lot longer drawing down public services!",0.0
6479,6479,885361,"Yup, lobbyists aka fundraising is nothing more than legally made bribery. Doesn't matter if it's local government or federal. It's legally sanctioned corruption, that our government forefounders are rolling in their graves. Take the money out of lobbying and these politicians will start doing the right thing.",0.3
6480,6480,5499092,"The Foreign Corrupt Practices Act of 1977 (FCPA) (15 U.S.C. § 78dd-1, et seq.)",0.0
6481,6481,5203479,"IMO you are stretching the reason ACLU files or doesn't.  The City of Homer council members are supported in legal issues...I guess they should have put the City of Homer first, if they wanted to avoid opposition and possible recall. Why would the ACLU file in this obscure case and not in the very important issue on American University's  free speech policies?",0.0
6482,6482,977570,"So, why didn't Trump ban ALL Muslims from any country anywhere? The countries on the list are hotbeds of radicalism, as well as having refugee problems. Anyone can claim refugee status, but it must be proven.

I have no problem letting in those who have already been cleared by our Government.

Inhabitants and citizens of countries other than the United States do not have ANY right to be allowed into this country. The discretion rests with the Executive.",0.3
6483,6483,5396836,"Why has Tira' s murder not been solved, if Bogart didnt do it he knows who did as lots of people know can't believe no one has talked to date the losers. Rip Tira so tragic",0.3
6484,6484,6212293,"Maybe that was a joke, given the actual story.",0.0
6485,6485,563951,"I thought we were past the point of gossip mongering, individual ideologies and individual justice.  I thought we were suppose to rule in Truth to do justice and judgment.  
Apparently not.",0.0
6486,6486,239636,"wmcelha, there are several new and exciting vegan and gluten free options on the new menu!  Buffalo tostones are a fun, vegan, gluten free, soy free option.  Not to mention a killer new veggie burger, vegan tacos, and several nice salads.  Hope to see you there soon!",0.0
6487,6487,6091366,"Eliminating the differences between sexes is not right, but is not the real problem.  The real problem is negating the fundamental unity of all human beings in one and the same human nature, regardless of all the personal differences.  We are all of the same FLESH.  The sacramental economy is an economy of the FLESH, not an economy of masculinity or femininity or any other human category.",0.0
6488,6488,4996853,You must with total conviction admire the total hypocrisy of the LPC. No-one can beat them on that score. Hand picked candidates vetted by the PM.,0.0
6489,6489,6239834,"No more troubling than being a white male today.
We are even lower than than you on the social ladder,
So please spare us.
You aren't marginalized at all
Trudeau and his band called the Virtue Signallers love you and shower you with taxpayer money and credits.
Take away others freedoms so you can have yours.
We can't even comment here without being deleted. Our freedom of speech is taken from us so you can have more than you deserve.
Of course if you don't like it here....
We ll you know what to do.",0.2
6490,6490,663750,"No, they democratically elected a government.  Just because you don't like the results doesn't change the facts.

Fake news alert from the Alt Left!",0.0
6491,6491,5377200,"Nothing ""Trump does should surprise anyone.  As President he's acting just like he's acted all his life.  As an individual, as a businessman and as a RealityTV host, I really couldn't care less.  However, he's now our President and, as you say, is a total embarassment to our country.  It will likely take decades to repair the damage from his Presidency.  Sad...bigly sad.  Gary Crum",0.3
6492,6492,6168937,"Yes, just like the American people were told the truth, and nothing but the truth, about the Affordable Care Act by President Barack Obama and the Democratic members of Congress. LOL!",0.0
6493,6493,5076322,"I agree, tepid resistance when they have the votes anyway is not resistance.",0.0
6494,6494,6254080,"People who are registered to vote are allowed to vote.  The is no ""not allowing"" people to vote.  That is just made up, fake news.

Democracy did work.  The electoral college worked.  The voters were not represented by the liberal, identify politics of HRC.  Her message was rejected; the electoral college did its job.  Of the two, he had a message that America could abide by.  (And it is tired argument that she won more votes, because it didn't help her now did it.)",0.0
6495,6495,5566065,"This article reads like it was written as a press release by the two companies. Lots of buzzwords (growth! value creation! strategic optionality!). But absolutely no explanation of why exactly either of these companies did this - why did a small-town company in the midwest feel the need to merge with another small company in the middle of the Pacific? How will this improve service? These mergers are universally bad for consumers. One of the untold stories of the last twenty years has been the slow behind-the-scenes merging until now, truthfully, only about a dozen companies actually own everything.",0.2
6496,6496,5898671,"I, being of sound mind here, happily admit I do not know what on God's Green Earth you are talking about!     

However, have a good night? 
^o)",0.0
6497,6497,5910512,"That my friends is the origin of the word ""stiff""",0.0
6498,6498,5752733,That fits with the overall industry loss rate of about 10% due to fraud.  It means that Medicare is no better or worse at finding and eliminating Fraud than the major insurers.,0.0
6499,6499,401920,I have to disagree. There are thousands of people who have suffered more severe trauma than Prevo could ever comprehend and yet they choose to make the world a better place.,0.0
6500,6500,830498,"Yet Clinton is still being investigated. It is hard for the left to admit she broke the law, even harder to prosecute. People have been given long prison sentences for doing less.....",0.0
6501,6501,1048840,"Re: ""Trump is a gutless wonder.""

Quite the contrary! It is becoming increasingly difficult for him to HIDE his ever-larger ""gut"". Even that red tie that ends at/points directly to his penis doesn't cover it up.

If he admitted his true height -  6'2"" - he'd be officially obese.

He's a coward, plain and simple. He has earned his Trumplethinskin name, thousands of times over.",0.5
6502,6502,5518381,Thats not what was said or how it happened. This article is maybe 1/3 accurate...,0.0
6503,6503,340827,"Thanks for asking.
First, remember they are regular people. Most are people that simply hit a point where they ran out of money, and it cascaded from there into whatever situation they are in now.  Addictions, mental health, etc. I was reading a report that determined many did not start out that way, but became that way AFTER they became homeless. I have met a few and can attest to that
And glad you posed the question the way you did. ""homelessness"" not.. ""The Homeless""  The problem is the problem, not the people.

What can the average person do ?  demand that the city and the state take the problem serious. That means addressing the root of the problem, not dealing with the symptoms of the problem, like homeless camp. a camp is not the problem, it is a symptom of the problem.

There are simply not enough housing units available that are truly affordable. We continue to build investor high rises, but are not building anything of substance the low income people can actually afford",0.0
6504,6504,6311877,"Flynn, Sessions, Papadopoulos, Manafort, Donald Trump Jr, Jared Kushner........

--

Wouldn't it be more concise to just list the Trump campaign staff who DIDN'T meet with the Russians?",0.0
6505,6505,892278,He learned very fast from the clintons save canada Jail this POS fast,0.0
6506,6506,5855959,"I heard lots of expressions of concern from friends and colleagues in Houston when Calgary flooded four years ago, and no ""analysis"" as to all the ways in which it ""wasn't prepared"".  You'd think we could spare them the told-you-so crap until it stops raining, but then again, I suppose that would be un-Canadian.",0.7
6507,6507,325519,"Obviously, not everyone is convinced that the particular vision is more important than keeping the promises.  I for one would rather err on the side of forward progress.  Eugene is finally getting some traction in the new economies and this progress is like a rolling stone: it gathers momentum and brings along even more progress the more it rolls.  Let's keep it going, even if it means breaking the promise.  Yes, it's a big deal to break the promise and it should be vigorously debated, but in the end, times change and adaptability is key for survival.  Find a way to compromise, have these public debates, bring in some additional voices, but keep technological progress moving: it will pay dividends.  I'm sure there are some who would prefer Eugene revert to a tribal community just as I am sure there were those who opposed roads, the airport, and building codes.  Hard choices are ahead and someone has to lead the masses with a vision.",0.0
6508,6508,5152852,"I do so apologize John.  I am not a product of the local school systems and as a result I was not educated to communicate in one syllable words.  Anyway the meaning of  the quote you cite is obvious to anyone familiar with the nuances of CB spellcheck. Grasping at straws, poor fellow.",0.0
6509,6509,887884,"Contrary to all the reporting we've heard day-in, day-out regarding how ""great"" the U.S. economy was doing under Obama,,,in reality, none of that was true.

I know that because if the U.S. economy were doing well, then Hillary Clinton would be the President right now, not Donald Trump.

That is how Trump became President.",0.0
6510,6510,430816,"Dick...Trump didn`t know that Russia was occupying two sovereign nations in Europe.  He called Putin, a murdering ex KGB agent, a ""strong good leader he admired""....    now what was that you said again about him being ""good for America""????   The man is not smarter than a fifth grader in most subjects except ,maybe how to be an ignorant and pompous self-important bully.  On that ground alone he should not be elected.. but there is so much more..",0.5
6511,6511,5782820,YES!!!!!!!!!!!!!!!!!!,0.0
6512,6512,564904,"None of these concerned a PRESIDENTIAL election which is the bedrock of our democracy. Funny how Comey and Putin resorted to the same tactic to influence a presidential election - hacking  of/ or the exposing of emails of only the democrat.   BTW since  the Justice Dept has determined that Putin is behind the  hacking of Clinton emails to influence this election,  why hasn't Comey investigated Trump's emails to find the connection with Putin, as many of  DT's aids have clear ties.",0.0
6513,6513,5340014,"(Cont'd to Night Owl)
Owl, you say that some of you ""don't trust the government with all our care until they can show they can serve veterans as they deserve...""
My point is that they HAVE shown that they can serve veterans as they deserve. They've proven it here in Denver (and perhaps elsewhere). What they need to do is copy this success in the other VA locations. Rather than diss the whole VA, let's call for improvement. Our vets deserve it, especially those still young enough to live a long productive life.

Best,

RTD",0.0
6514,6514,346311,"Gun control has always been and will always be about restricting the working class from legally acess to firearms as well as restricting the working class from defending themselves.

This ruling and those supporting it have done nothing to restrict the wealthy from being able to legally defend themselves and while working class citezens will be denied permits to conceal cary, the wealthy won't. The wealthy will even be permitted to employ armed paramilitary forces to protect their safty but the working class are told their safety is not as important as the wealthy and privledged.  In fact you won't even hear the anti working class gun control advocates advocate that the rights of the wealthy and privledge to protect themselves be limited to placing a call to 911.",0.0
6515,6515,5946648,One thing I like about the credit check requirement is that if they don't want to have their credit checked in the first place I wont consider them any further.,0.0
6516,6516,5708693,"So, you agree then that CSU should not be subsidizing football (any more than they do for an individual woman's sport) and football should also pay for the football stadium.  Right?  
They are now subsidizing the football team to the tune of $8 million annually and now the new $220 million 100% borrowed financing of the football stadium with `$12 million annual debt payments - the first one in 2016.  Where did they get that money?  Oh plus a $2 million ""loan"" to the athletic department for additions on the stadium on top of the over $20 million annual subsidy.  
Puh - lease on your assertions about the season tickets - football fans don't cover costs that include the ridiculous salary being paid for Bobo who has not fielded a strong football program (are they paying players now?  Stakes are so high - what else are they encouraging these players to do while giving expensive full ride scholarships worth over 50K each to less than good students, many needing remedial and special tutoring)",0.0
6517,6517,5188031,"Eventually the Conservatives will probably win an election in Ontario and all the fiscal scolds can look forward to an economic policy like this:

Targeted tax breaks for favored Conservative constituencies.
No debt service because the tax breaks are too expensive.
More borrowing to pay for the tax breaks.
Taxpayer gifts for corporate Ontario.
Reduced program spending.
Perpetual deficits and higher provincial debt.

And all the while we'll be told government is the problem and it's the Liberal's fault for leaving the cupboard bare. But the Conservatives will leave office with a higher debt ratio than what they started with.",0.2
6518,6518,5686306,Can't wait to cast my vote for TRUMP in 2020!,0.0
6519,6519,6015417,"Totally agree, that was a catch IMO and if it wasn't by the current definition, then they need to redefine what a catch is.",0.0
6520,6520,1081320,"It's a cartoon. Really? It's a satirical cartoon. 

Nice work on the false equivalence

Ya gotta be kidding...But you are not.

a ""ban"" is unconstitutional and has gone through the legal process.",0.0
6521,6521,6317356,I used to believe The Denver Post was a resource of unbiased information. I was wrong. You didn’t mention the Kock Brothers involvement in the Elevate slate or that vouchers benefit the wealthy not any others. Please try to be a better journalist if you continue in your field.,0.0
6522,6522,6141699,"We did nothing while Hitler was building up Germany to kill. 
We are doing nothing to North Korea while they are doing the same. 
We don't learn from mistakes. 
We will pay next time and it will be too late.

George Vreeland Hill",0.0
6523,6523,6169795,"I believe the key word here is ""unwanted."" That is the ""line"" you allude to. 

Moreover, if we look to the Ontario Human Rights Code as an example of the threshold or ""line"" that needs to be respected, there is an expectation placed on the initiator to behave within reasonable limits without being told:
'... Sexual harassment is ""engaging in a course of vexatious comment or conduct that is known or ought to be known to be unwelcome."" '",0.0
6524,6524,5687024,Few political leaders have degrees in economics.  What's necessary is to have good advisers and to listen to them.  And this is where Maduro fails -- his former career as a bus driver really is irrelevant.,0.0
6525,6525,5709305,If you've worked in Britain you'd know that the US press has treated Trump with absolute kid gloves in comparison to the treatment that he would have received at the hands of the UK press.,0.0
6526,6526,5483194,"Funny you never seemed to have this same concern when close to 100% selected before were men (and mostly all white men).  But, somehow, that is assumed by you to be merit.  Anthing less than mostly male hires surely must mean white guys are being sidelined all in the name of gender and women couldn't possibly have real merit.",0.1666666666666666
6527,6527,811199,"This isn't news.  It's just further evidence that ""El Smarmo"" fooled a lot of people in October 2015, including me.

Who knew that he was a Tom Flanagan disciple and a practitioner of the philosophy ""It doesn't have to be true, it just has to sound plausible"".  Trudeau has it down pat.",0.0
6528,6528,5689247,Only a true visionary could become president of a college a century before it was founded. We need more men like this.,0.0
6529,6529,6002801,To think taxes are wasted on this dung,0.0
6530,6530,5672738,"Vegetarian is Inupiaq for ""poor hunter"".",0.1
6531,6531,6193949,"Over 4,000 of our military dead in Iraq for nothing and 8 years of Obama.  That's Bush's legacy.

And he has the gall to b!tch about Trump after 9 months?",0.1666666666666666
6532,6532,720768,"It's amazing. Canadian libs now madly in love with their new best BFF's, the CIA and FBI.  Every other claim by the U.S. agencies  have been met with distrust and the typical ""yeah, right"" attitude. But not this time, oh no. Extremely comical stuff.",0.0
6533,6533,6328705,This is rank anti-Semitic junk.,0.725
6534,6534,597404,How about bulldozing it and save the million dollars a year.,0.0
6535,6535,5671472,"They debated it for over a year, unlike the GOP doing it in hiding overnight in a drunken stupor.",0.0
6536,6536,5942159,"Gee Hilly I thought only mad dogs and Englishmen were against you, now you tell us in hundreds of pages how many more are.  Oh please if there is a God in heaven please make her stop!  Our society has so many problems and having her around just is another big one.",0.4
6537,6537,681444,Rebelling against or breaking laws is not being a traitor.,0.0
6538,6538,5466077,For what crimes you have proof of? Hurt feelings isn't a crime.,0.2
6539,6539,445295,"So she's not supposed to take money from rich donors because she cares about the working class. OK, makes perfect sense.",0.0
6540,6540,634338,"Ha ha, my wife would be pleading with me to put the hammer down. She would definitely hate that color though.",0.1666666666666666
6541,6541,682276,You also won Andi.  It might just take you 8 years to admit it.,0.0
6542,6542,244251,"JP in reading your comment about pedestrian safety signals, crosswalks, etc., I am very confused when you say, ""it is not a tragedy if the system is designed without adequate safety"".  There is NO relationship between pedestrian safety and this death. This pedestrian was not crossing a street, boulevard or avenue ...., this individual was climbing over barriers to cross a freeway. Yes I-105 also known as Hwy., 126 which has two east bound and 2 westbound lanes. 

From your remarks it sounded like you thought it happened on a street, boulevard or avenue where pedestrians are common. It is not common and certainly not recommended for pedestrians to try to cross freeways. Hope this helps clarify the actual accident location.",0.0
6543,6543,6067439,Time to ban ALL guns now!,0.0
6544,6544,572540,"S'ok, ricknro, we all can recognize the victimized Clinton voter, though I do agree with you regarding Bartman, and the situation involved, but to bring politics into this, really?

And, who are you to speak for the 'average' Cubs fan, within said insults and death threats, as only a very few sociopaths made said statements or threats, not the 'average' Cubs fan, as you have so stated, or rather accused.

I am sorry that someone bullied you as a child, ricknro, but please, do not associate the average Cubs fan, of which one I am not, within those singular morons that blamed Bartman for their own teams demise, as any true fan of baseball understands that it was the Cub team that failed, and lost that game, rather than because of a singular moment.

That you present it as you have, with Bartman, and therefore you, secondarily, as a residual victim unto which you can relate unto, is at best, disingenuous, and at worst, blaming your own pathology unto one you associate with as to bullying.",0.2
6545,6545,941035,"Vince Offer, the ShamWow Guy, is American so Kevin had to step in to fill in the political void in Canada.

Although I was surprised Donald didn't ask Vince to run as VP, it would have made for an outstanding partnership, the best ever. Or at least nominate him to fill the vacant SC position.",0.0
6546,6546,923321,"It's an election strategy.  The City of Toronto won't vote for anything but the Liberal Party with a fw pockets of NDP, but the 905 area code are not quite as loyal.  In short, it is a play to placate the 905 voters at the expense of the 416 electorate.  Sadly it will probably work.

About 18 months of Ontario Gov't spending ahead.",0.0
6547,6547,698105,"“What good is it to save the planet if humanity suffers?” he asked.
Probably the dumbest statement of the century. Obviously the planet is worth saving even if there is an initial  cost because we can fix all the other problems, but we can't replace the planet. Global warming will cause a lot more suffering by allowing it to get out of control than preventing it will.  The purpose of trying to keep  global warming below two degrees is precisely to prevent the suffering that will result from an increase in extreme weather events. Don't these people understand or value anything except money?",0.0
6548,6548,777421,"in case your too young for the reference:

https://www.youtube.com/watch?v=ODshB09FQ8w",0.0
